https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1699228800,2023-11-06,UNI/USD,5.0679,5.0939,5.057,5.057,1463.851814,7402.6986233980015
1698883200,2023-11-02,UNI/USD,4.82,4.82,4.82,4.82,114.268067,550.77208294
1698796800,2023-11-01,UNI/USD,4.34,4.77,4.34,4.77,298.547963,1424.0737835099999
1698364800,2023-10-27,UNI/USD,4.01,4.01,4.01,4.01,7.8,31.278
1698278400,2023-10-26,UNI/USD,4.05,4.05,4.05,4.05,24.51,99.2655
1698192000,2023-10-25,UNI/USD,4.173,4.173,4.173,4.173,38.009452,158.61344319600002
1698105600,2023-10-24,UNI/USD,4.18,4.18,4.18,4.18,23.7,99.06599999999999
1697673600,2023-10-19,UNI/USD,3.96,3.96,3.96,3.96,69.8256,276.509376
1697500800,2023-10-17,UNI/USD,3.88,3.88,3.88,3.88,4.664687,18.09898556
1697068800,2023-10-12,UNI/USD,4.0,4.0,3.99,3.99,6.34,25.2966
1695945600,2023-09-29,UNI/USD,4.4,4.4,4.4,4.4,5.0,22.0
1695427200,2023-09-23,UNI/USD,4.252,4.252,4.252,4.252,27.6,117.3552
1695340800,2023-09-22,UNI/USD,4.252,4.252,4.252,4.252,2.4,10.204799999999999
1694736000,2023-09-15,UNI/USD,4.34,4.34,4.34,4.34,25.188916,109.31989544
1694476800,2023-09-12,UNI/USD,4.24,4.26,4.24,4.26,67.19,286.2294
1693440000,2023-08-31,UNI/USD,4.404,4.404,4.404,4.404,5.0,22.02
1692748800,2023-08-23,UNI/USD,4.764,4.764,4.764,4.764,37.188916,177.167995824
1692230400,2023-08-17,UNI/USD,5.4481,5.4848,5.0633,5.0633,24409.011347,123590.14715326509
1692144000,2023-08-16,UNI/USD,5.9569,5.9569,5.3335,5.4456,24510.394323,133473.8033253288
1692057600,2023-08-15,UNI/USD,6.2585,6.2823,5.9567,5.9601,13905.442104,82877.8254840504
1691971200,2023-08-14,UNI/USD,6.0908,6.3436,6.084,6.2613,9171.692296,57426.7169729448
1691884800,2023-08-13,UNI/USD,6.2143,6.2143,6.076,6.0949,4295.796663,26182.4510813187
1691798400,2023-08-12,UNI/USD,6.1787,6.2311,6.1414,6.2114,3841.888686,23863.5073842204
1691712000,2023-08-11,UNI/USD,6.2027,6.2027,6.1029,6.174,5885.782949,36338.823927126
1691625600,2023-08-10,UNI/USD,6.2651,6.3277,6.1628,6.1993,7394.736546,45842.1902696178
1691539200,2023-08-09,UNI/USD,6.0831,6.2931,6.0522,6.2699,6851.592177,42958.7977905723
1691452800,2023-08-08,UNI/USD,5.8582,6.1319,5.8284,6.0877,7750.520385,47182.8429477645
1691366400,2023-08-07,UNI/USD,5.9421,5.9903,5.7579,5.855,8852.40205,51830.814002750005
1691280000,2023-08-06,UNI/USD,6.075,6.1378,5.9466,5.9466,5361.425243,31882.2513500238
1691193600,2023-08-05,UNI/USD,6.0423,6.0704,5.9569,6.0704,4188.334834,25424.867776313604
1691107200,2023-08-04,UNI/USD,6.1042,6.1944,6.02,6.0456,11062.469541,66879.26585706961
1691020800,2023-08-03,UNI/USD,6.154,6.239,6.0731,6.1008,18166.261115,110828.725810392
1690934400,2023-08-02,UNI/USD,6.671,6.6785,6.1363,6.154,13144.948656,80894.01402902401
1690848000,2023-08-01,UNI/USD,6.5209,6.6755,6.3435,6.6666,24450.941348,163004.6455905768
1690761600,2023-07-31,UNI/USD,6.4111,6.6019,6.3953,6.518,20502.867588,133637.690938584
1690675200,2023-07-30,UNI/USD,6.3294,6.4407,6.2773,6.4118,17128.853772,109826.7846153096
1690588800,2023-07-29,UNI/USD,5.9985,6.3427,5.9985,6.3322,12227.129715,77424.630781323
1690502400,2023-07-28,UNI/USD,5.8636,6.0051,5.8636,5.994,10243.818995,61401.45105603
1690416000,2023-07-27,UNI/USD,5.8366,5.9619,5.808,5.8597,9912.014588,58081.4318813036
1690329600,2023-07-26,UNI/USD,5.7838,5.8793,5.7236,5.8405,17755.292945,103699.7884452725
1690243200,2023-07-25,UNI/USD,5.7821,5.7993,5.7076,5.7812,10774.486043,62289.45871179161
1690156800,2023-07-24,UNI/USD,6.1525,6.1691,5.7283,5.7859,21743.831167,125807.6327491453
1690070400,2023-07-23,UNI/USD,5.9856,6.2022,5.9854,6.1566,12921.811206,79554.4228708596
1689984000,2023-07-22,UNI/USD,6.2022,6.2509,5.9695,5.9815,13662.498371,81722.2340061365
1689897600,2023-07-21,UNI/USD,6.0084,6.3702,5.9551,6.205,29117.36557,180673.25336185002
1689811200,2023-07-20,UNI/USD,5.8825,6.1413,5.8356,6.0044,27471.960673,164952.64066496122
1689724800,2023-07-19,UNI/USD,5.8997,6.0349,5.8194,5.8798,25115.924558,147676.6132161284
1689638400,2023-07-18,UNI/USD,5.9152,6.2629,5.8694,5.897,50335.494821,296828.412959437
1689552000,2023-07-17,UNI/USD,5.7246,6.1421,5.7011,5.9179,54538.917051,322755.8572161129
1689465600,2023-07-16,UNI/USD,5.8065,5.8571,5.68,5.7284,18420.291788,105518.79947837918
1689379200,2023-07-15,UNI/USD,5.8665,5.9228,5.7821,5.8026,15306.696288,88818.6358807488
1689292800,2023-07-14,UNI/USD,6.04,6.2457,5.7946,5.8626,49003.399123,287287.3276984998
1688601600,2023-07-06,UNI/USD,5.2,5.2,5.2,5.2,38.16,198.432
1688428800,2023-07-04,UNI/USD,5.5,5.5,5.5,5.5,50.0,275.0
1688083200,2023-06-30,UNI/USD,5.26,5.27,4.84,4.84,79.22,383.4248
1687996800,2023-06-29,UNI/USD,4.8269,4.8269,4.8269,4.8269,20.6186,99.52392034
1687910400,2023-06-28,UNI/USD,4.77,4.77,4.77,4.77,41.58,198.33659999999998
1687651200,2023-06-25,UNI/USD,5.1366,5.49,5.1366,5.49,59.572152,327.05111448
1686873600,2023-06-16,UNI/USD,4.55,4.55,4.55,4.55,30.0,136.5
1686700800,2023-06-14,UNI/USD,4.37,4.38,4.37,4.38,92.06,403.2228
1686355200,2023-06-10,UNI/USD,4.32,4.32,4.0,4.0,59.35,237.4
1686268800,2023-06-09,UNI/USD,4.617,4.617,4.617,4.617,124.365385,574.194982545
1685923200,2023-06-05,UNI/USD,4.8,4.8,4.66,4.66,12.44,57.9704
1684713600,2023-05-22,UNI/USD,5.15,5.17,5.15,5.17,77.72,401.81239999999997
1683504000,2023-05-08,UNI/USD,5.15,5.15,4.96,4.96,99.672406,494.37513376
1683417600,2023-05-07,UNI/USD,5.21,5.21,5.21,5.21,317.627028,1654.83681588
1683331200,2023-05-06,UNI/USD,5.55,5.55,5.55,5.55,317.627028,1762.8300054
1683158400,2023-05-04,UNI/USD,5.32,5.32,5.24,5.24,40.0,209.60000000000002
1682985600,2023-05-02,UNI/USD,5.37,5.37,5.37,5.37,9.472998,50.86999926
1682899200,2023-05-01,UNI/USD,5.3401,5.3401,5.3301,5.3301,9.24593,49.281731492999995
1682640000,2023-04-28,UNI/USD,5.51,5.52,5.48,5.48,76.815507,420.94897836
1682553600,2023-04-27,UNI/USD,5.33,5.33,5.33,5.33,5.0,26.65
1682467200,2023-04-26,UNI/USD,5.45,5.6,5.22,5.3,27.251254,144.4316462
1682380800,2023-04-25,UNI/USD,5.35,5.35,5.22,5.22,9.91775,51.770655
1682294400,2023-04-24,UNI/USD,5.55,5.55,5.3201,5.3201,126.220743,671.5069748343
1682208000,2023-04-23,UNI/USD,5.4721,5.4721,5.41,5.41,25.41,137.4681
1682121600,2023-04-22,UNI/USD,5.51,5.51,5.41,5.41,23.47,126.9727
1682035200,2023-04-21,UNI/USD,5.88,5.88,5.48,5.48,86.028115,471.4340702
1681948800,2023-04-20,UNI/USD,5.97,5.99,5.97,5.99,43.334307,259.57249893000005
1681862400,2023-04-19,UNI/USD,6.43,6.43,5.85,5.85,397.327576,2324.3663195999998
1681776000,2023-04-18,UNI/USD,6.34,6.34,6.0001,6.0001,309.071103,1854.4575251103
1681603200,2023-04-16,UNI/USD,6.3,6.3,6.3,6.3,6.0,37.8
1681516800,2023-04-15,UNI/USD,5.8,6.3,5.67,6.3,63.351027,399.1114701
1681430400,2023-04-14,UNI/USD,6.33,6.34,6.3,6.3,148.7772,937.2963599999999
1681344000,2023-04-13,UNI/USD,6.15,6.15,6.13,6.15,146.816224,902.9197776000001
1681257600,2023-04-12,UNI/USD,5.9,5.9,5.88,5.88,22.04,129.5952
1681171200,2023-04-11,UNI/USD,6.15,6.15,5.94,5.94,12.513012,74.32729128
1681084800,2023-04-10,UNI/USD,5.83,6.11,5.83,6.11,53.969829,329.75565519
1680739200,2023-04-06,UNI/USD,6.25,6.25,6.03,6.03,9.38951,56.6187453
1680652800,2023-04-05,UNI/USD,6.3,6.3039,5.7797,6.17,8298.131972,51199.474267239995
1680566400,2023-04-04,UNI/USD,6.02,6.11,6.02,6.11,59.0,360.49
1680480000,2023-04-03,UNI/USD,5.9,5.9,5.9,5.9,6.0,35.400000000000006
1680393600,2023-04-02,UNI/USD,6.12,6.382,6.05,6.05,303.872728,1838.4300044
1680307200,2023-04-01,UNI/USD,6.1,6.1,6.1,6.1,14.705882,89.7058802
1680220800,2023-03-31,UNI/USD,6.02,7.8,6.02,6.12,585.571429,3583.69714548
1680134400,2023-03-30,UNI/USD,6.02,6.02,5.9,5.9,11.80902,69.673218
1680048000,2023-03-29,UNI/USD,5.83,5.959,5.83,5.9,1750.0958,10325.56522
1679961600,2023-03-28,UNI/USD,5.87,5.9,5.87,5.9,204.46097,1206.319723
1679875200,2023-03-27,UNI/USD,5.7531,5.7531,5.68,5.68,16.52,93.83359999999999
1679788800,2023-03-26,UNI/USD,5.94,6.3,5.91,5.91,505.0,2984.55
1679702400,2023-03-25,UNI/USD,5.8955,5.9034,5.7648,5.7648,2788.182008,16073.311639718402
1679616000,2023-03-24,UNI/USD,6.2563,6.2871,5.8952,5.8954,10945.175428,64526.18721823121
1679529600,2023-03-23,UNI/USD,6.095,6.4385,6.0488,6.2605,16696.122199,104526.07302683951
1679443200,2023-03-22,UNI/USD,6.4431,6.4535,6.0098,6.0922,21976.663973,133886.23225631058
1679356800,2023-03-21,UNI/USD,6.2572,6.5045,6.1415,6.4402,20508.327612,132077.7314868024
1679270400,2023-03-20,UNI/USD,6.5825,6.6009,6.258,6.258,12094.761028,75689.014513224
1679184000,2023-03-19,UNI/USD,6.514,6.7177,6.5,6.5827,19405.004948,127737.32607119961
1679097600,2023-03-18,UNI/USD,6.4272,6.6286,6.3602,6.5169,32102.503595,209208.80567825548
1679011200,2023-03-17,UNI/USD,5.934,6.4288,5.9249,6.4277,32036.041108,205918.0614298916
1678924800,2023-03-16,UNI/USD,5.928,6.0035,5.8813,5.9358,18220.052125,108150.585403575
1678838400,2023-03-15,UNI/USD,6.34,6.426,5.885,5.9253,25833.812456,153073.0889455368
1678752000,2023-03-14,UNI/USD,6.1218,6.5935,6.0797,6.3429,28258.368264,179240.0040617256
1678665600,2023-03-13,UNI/USD,5.9849,6.2148,5.81,6.1211,19802.45694,121212.81917543401
1678579200,2023-03-12,UNI/USD,5.85,5.989,5.85,5.989,24.388211,146.06099567899997
1678492800,2023-03-11,UNI/USD,5.5,5.5,5.41,5.41,22.973302,124.28556382000001
1678406400,2023-03-10,UNI/USD,5.68,5.68,5.5,5.57,69.608251,387.71795807
1678320000,2023-03-09,UNI/USD,6.1467,6.196,5.7394,5.76,4883.383503,28128.28897728
1678233600,2023-03-08,UNI/USD,6.4233,6.4867,6.1483,6.1483,11801.005922,72556.1247102326
1678147200,2023-03-07,UNI/USD,6.3356,6.4443,6.3215,6.4189,13881.272139,89102.4977330271
1678060800,2023-03-06,UNI/USD,6.3494,6.4184,6.2689,6.3392,16972.877165,107594.46292436801
1677974400,2023-03-05,UNI/USD,6.1538,6.3573,6.1455,6.3523,10719.631479,68094.31504405169
1677888000,2023-03-04,UNI/USD,6.2608,6.2846,6.0929,6.1497,3689.429829,22688.886619401303
1677801600,2023-03-03,UNI/USD,6.6407,6.6407,6.1752,6.2566,16665.608322,104270.04502742519
1677715200,2023-03-02,UNI/USD,6.8458,6.8627,6.6412,6.6412,3587.630805,23826.173702166
1677628800,2023-03-01,UNI/USD,6.4924,6.8477,6.4924,6.8412,12138.645415,83042.901013098
1677542400,2023-02-28,UNI/USD,6.4585,6.6089,6.4533,6.488,11999.247886,77851.120284368
1677456000,2023-02-27,UNI/USD,6.5946,6.637,6.4534,6.4586,9963.738525,64351.801637565004
1677369600,2023-02-26,UNI/USD,6.4588,6.6187,6.4429,6.5916,8000.452701,52735.7840239116
1677283200,2023-02-25,UNI/USD,6.5888,6.6246,6.366,6.4631,7250.571599,46861.1693014969
1677196800,2023-02-24,UNI/USD,6.9561,7.0337,6.5525,6.5876,12788.408195,84244.917825382
1677110400,2023-02-23,UNI/USD,6.9262,7.0248,6.8942,6.9547,14937.36787,103884.912325489
1677024000,2023-02-22,UNI/USD,7.0268,7.0375,6.7978,6.9248,14706.48554,101839.471067392
1676937600,2023-02-21,UNI/USD,7.3391,7.4143,6.9725,7.0254,10375.622782,72892.9002926628
1676851200,2023-02-20,UNI/USD,7.2554,7.347,7.1377,7.3327,14519.564838,106467.6130876026
1676764800,2023-02-19,UNI/USD,7.0183,7.5934,7.0015,7.2523,25154.167651,182425.57005534729
1676678400,2023-02-18,UNI/USD,6.7345,7.1234,6.7345,7.0176,19731.875232,138470.4076280832
1676592000,2023-02-17,UNI/USD,6.5501,6.8149,6.5215,6.7376,23084.390147,155533.38705442718
1676505600,2023-02-16,UNI/USD,6.9128,6.9759,6.5479,6.5508,18619.824199,121974.74436280919
1676419200,2023-02-15,UNI/USD,6.5672,6.9156,6.5079,6.9098,13258.96849,91616.82047220199
1676332800,2023-02-14,UNI/USD,6.254,6.5622,6.2379,6.5622,17797.788598,116792.64833779559
1676246400,2023-02-13,UNI/USD,6.3721,6.3811,6.1655,6.2582,14983.796214,93771.59346645481
1676160000,2023-02-12,UNI/USD,6.4709,6.5386,6.3732,6.3748,7332.971367,46746.2258703516
1676073600,2023-02-11,UNI/USD,6.3624,6.4732,6.3467,6.471,7622.091576,49322.554588296
1675987200,2023-02-10,UNI/USD,6.3202,6.4648,6.2936,6.3625,20409.270817,129853.9855731625
1675900800,2023-02-09,UNI/USD,6.8024,6.8519,6.2523,6.3173,36101.176478,228061.9621644694
1675814400,2023-02-08,UNI/USD,6.9824,7.0343,6.6739,6.7978,17673.682995,120142.16226341098
1675728000,2023-02-07,UNI/USD,6.683,6.9871,6.683,6.9797,17356.048032,121140.0084489504
1675641600,2023-02-06,UNI/USD,6.8967,6.9507,6.6789,6.6829,13149.610012,87877.5287491948
1675555200,2023-02-05,UNI/USD,7.2188,7.331,6.8306,6.8999,14166.504324,97747.4631851676
1675468800,2023-02-04,UNI/USD,7.0826,7.3235,7.0818,7.2167,16762.140118,120967.3365895706
1675382400,2023-02-03,UNI/USD,7.1575,7.2816,7.011,7.0827,19833.821809,140477.0097266043
1675296000,2023-02-02,UNI/USD,6.8046,7.4876,6.8046,7.1602,35847.785616,256677.3145676832
1675209600,2023-02-01,UNI/USD,6.5691,6.882,6.3878,6.8045,19688.325684,133969.21211677798
1675123200,2023-01-31,UNI/USD,6.5042,6.6286,6.4622,6.5721,13202.751392,86769.8024233632
1675036800,2023-01-30,UNI/USD,6.9191,6.9908,6.4309,6.5012,13097.791047,85151.3591547564
1674950400,2023-01-29,UNI/USD,6.6357,6.9583,6.6224,6.9145,17794.117546,123037.42577181701
1674864000,2023-01-28,UNI/USD,6.8593,6.8987,6.6274,6.6327,11327.473571,75131.7339543717
1674777600,2023-01-27,UNI/USD,6.745,6.8587,6.6351,6.8547,19273.783388,132116.0029897236
1674691200,2023-01-26,UNI/USD,6.5925,6.7708,6.5386,6.7481,22971.864789,155016.4407826509
1674604800,2023-01-25,UNI/USD,6.293,6.7162,6.1885,6.5936,24667.09892,162644.98343891202
1674518400,2023-01-24,UNI/USD,6.7207,6.8191,6.2913,6.2913,18601.197883,117025.7162413179
1674432000,2023-01-23,UNI/USD,6.8929,7.0026,6.7188,6.7188,21183.963568,142330.8144206784
1674345600,2023-01-22,UNI/USD,6.7267,7.0856,6.6863,6.8961,22812.932725,157320.2653648725
1674259200,2023-01-21,UNI/USD,6.6751,6.8175,6.6095,6.7254,19523.972461,131306.5243892094
1674172800,2023-01-20,UNI/USD,6.47,6.6749,6.0586,6.6749,6983.870087,46616.6344437163
1674086400,2023-01-19,UNI/USD,6.0951,6.2099,6.05,6.2099,5049.577957,31357.374155174304
1674000000,2023-01-18,UNI/USD,6.3948,6.7788,6.0101,6.0964,32565.229979,198530.6680439756
1673913600,2023-01-17,UNI/USD,6.5585,6.6111,6.392,6.3941,14052.655877,89854.08694312569
1673827200,2023-01-16,UNI/USD,6.5856,6.7196,6.3819,6.5623,22098.589533,145017.57409240588
1673740800,2023-01-15,UNI/USD,6.6273,6.6627,6.46,6.5812,18940.26671,124649.683271852
1673654400,2023-01-14,UNI/USD,6.3008,6.9449,6.3008,6.6317,41806.515186,277248.2667589962
1673568000,2023-01-13,UNI/USD,6.1971,6.331,6.0695,6.2966,17957.662603,113072.2183460498
1673481600,2023-01-12,UNI/USD,5.98,6.3315,5.78,6.1965,1895.591706,11746.034006229
1673395200,2023-01-11,UNI/USD,5.75,5.85,5.75,5.85,55.873439,326.85961814999996
1673308800,2023-01-10,UNI/USD,5.7501,5.84,5.7501,5.84,26.18,152.8912
1673222400,2023-01-09,UNI/USD,5.53,5.81,5.53,5.8001,35.864249,208.0162306249
1673136000,2023-01-08,UNI/USD,5.4301,5.4301,5.41,5.41,38.579159,208.71325019
1673049600,2023-01-07,UNI/USD,5.57,5.57,5.57,5.57,2.0,11.14
1672963200,2023-01-06,UNI/USD,5.3301,5.55,5.3,5.55,152.138738,844.3699958999999
1672876800,2023-01-05,UNI/USD,5.3602,5.3602,5.3602,5.3602,1.9,10.184379999999999
1672790400,2023-01-04,UNI/USD,5.3866,5.63,5.3866,5.63,17.379558,97.84691154
1672704000,2023-01-03,UNI/USD,5.3866,5.3866,5.3866,5.3866,1.19814,6.453900923999999
1672617600,2023-01-02,UNI/USD,5.29,5.3866,5.29,5.3866,69.489499,374.31213531339995
1672531200,2023-01-01,UNI/USD,5.1106,5.1106,5.1106,5.1106,10.335986,52.8230900516
1672444800,2022-12-31,UNI/USD,5.12,5.12,5.12,5.12,75.0,384.0
1672358400,2022-12-30,UNI/USD,5.07,5.07,5.07,5.07,1559.161737,7904.95000659
1672185600,2022-12-28,UNI/USD,5.1402,5.1402,5.1402,5.1402,6.246941,32.1105261282
1672099200,2022-12-27,UNI/USD,5.2,5.2,5.18,5.18,120.8241,625.868838
1672012800,2022-12-26,UNI/USD,5.2,5.2,5.2,5.2,5.0,26.0
1671840000,2022-12-24,UNI/USD,5.2,5.2,5.2,5.2,80.0,416.0
1671667200,2022-12-22,UNI/USD,5.2006,5.2006,5.2006,5.2006,20.556742,106.90739244519999
1671580800,2022-12-21,UNI/USD,5.38,5.38,5.2101,5.2101,27.23205,141.881703705
1671494400,2022-12-20,UNI/USD,5.32,5.36,5.32,5.36,80.425098,431.07852528000006
1671408000,2022-12-19,UNI/USD,5.1433,5.17,5.1009,5.17,60.399996,312.26797932
1671321600,2022-12-18,UNI/USD,5.3312,5.3312,5.3312,5.3312,34.477119,183.8044168128
1671235200,2022-12-17,UNI/USD,5.4,5.41,5.3301,5.3301,2102.233315,11205.1137922815
1671148800,2022-12-16,UNI/USD,5.73,5.73,5.32,5.32,518.609452,2759.00228464
1671062400,2022-12-15,UNI/USD,5.8799,5.8799,5.8799,5.8799,9.655923,56.7758616477
1670976000,2022-12-14,UNI/USD,6.01,6.1,5.96,5.96,60.545365,360.85037539999996
1670803200,2022-12-12,UNI/USD,5.7534,5.89,5.7534,5.89,25.071111,147.66884378999998
1670630400,2022-12-10,UNI/USD,6.18,6.19,6.18,6.19,4.632654,28.67612826
1670544000,2022-12-09,UNI/USD,6.1201,6.1201,6.1201,6.1201,6.751592,41.3204181992
1670457600,2022-12-08,UNI/USD,6.11,6.13,6.0201,6.13,15.95778,97.82119139999999
1670371200,2022-12-07,UNI/USD,5.98,6.04,3.55,6.0,881.708304,5290.249824
1670284800,2022-12-06,UNI/USD,6.27,6.75,6.12,6.12,2101.073498,12858.569807760001
1670198400,2022-12-05,UNI/USD,6.34,6.3936,6.1779,6.3706,3108.402002,19802.385793941197
1670112000,2022-12-04,UNI/USD,6.1958,6.211,6.1766,6.1766,630.88824,3896.744303184
1670025600,2022-12-03,UNI/USD,6.3337,6.3382,6.1957,6.1957,3197.765044,19812.392883110802
1669939200,2022-12-02,UNI/USD,6.0097,6.52,5.9,6.52,511.771787,3336.7520512399997
1669852800,2022-12-01,UNI/USD,5.8298,5.9799,5.77,5.93,45.372958,269.06164093999996
1669766400,2022-11-30,UNI/USD,5.6999,5.8698,5.62,5.79,860.706262,4983.48925698
1669680000,2022-11-29,UNI/USD,5.2901,5.3801,5.2901,5.3801,456.608482,2456.5992940081996
1669593600,2022-11-28,UNI/USD,5.263,5.2788,5.1401,5.2788,625.083953,3299.6931710964
1669507200,2022-11-27,UNI/USD,5.4471,5.5052,5.4471,5.46,691.652075,3776.4203294999998
1669420800,2022-11-26,UNI/USD,5.569,5.569,5.5655,5.5655,47.075456,261.998450368
1669334400,2022-11-25,UNI/USD,5.36,5.4501,5.3138,5.404,1137.84373,6148.9075169200005
1669248000,2022-11-24,UNI/USD,5.5299,5.5357,5.3801,5.4,253.153517,1367.0289918
1669161600,2022-11-23,UNI/USD,5.4892,5.4892,5.4501,5.4501,360.533412,1964.9431487412
1669075200,2022-11-22,UNI/USD,5.1962,5.44,5.0,5.3598,471.662125,2528.014657575
1668988800,2022-11-21,UNI/USD,5.414,5.414,5.13,5.13,793.39225,4070.1022424999996
1668902400,2022-11-20,UNI/USD,5.76,5.76,5.41,5.4315,590.327372,3206.3631210179997
1668816000,2022-11-19,UNI/USD,5.7682,5.8351,5.7,5.7,808.781235,4610.0530395000005
1668729600,2022-11-18,UNI/USD,5.8914,6.0237,5.8914,5.9445,310.531059,1845.9518802255
1668643200,2022-11-17,UNI/USD,5.9692,5.9692,5.6931,5.824,353.952822,2061.421235328
1668556800,2022-11-16,UNI/USD,6.2719,6.2719,5.8765,5.972,660.189637,3942.6525121639997
1668470400,2022-11-15,UNI/USD,6.066,6.45,5.8961,6.2949,13173.515135,82925.9604233115
1668384000,2022-11-14,UNI/USD,5.7981,6.0152,5.3601,6.0152,3477.163526,20915.8340415952
1668297600,2022-11-13,UNI/USD,5.5422,6.1065,5.5237,5.7732,28978.913562,167301.0637761384
1668211200,2022-11-12,UNI/USD,6.0742,6.1359,5.3202,5.5354,62843.41328,347863.429870112
1668124800,2022-11-11,UNI/USD,5.666,6.1802,5.1186,6.077,45279.56069,275163.89031313
1668038400,2022-11-10,UNI/USD,4.8684,5.9101,4.8684,5.7583,4726.513665,27216.683637169503
1667952000,2022-11-09,UNI/USD,6.0584,6.1896,4.7671,4.9057,179256.826265,879380.2126082106
1667865600,2022-11-08,UNI/USD,7.0023,7.0469,5.7863,6.0616,108301.488423,656480.3022248568
1667779200,2022-11-07,UNI/USD,7.0713,7.6538,6.9054,6.9976,46384.039014,324576.9514043664
1667692800,2022-11-06,UNI/USD,7.6772,7.725,7.0759,7.0759,19441.050784,137562.93124250558
1667606400,2022-11-05,UNI/USD,7.5474,7.7556,7.5474,7.6831,30354.477732,233216.48786272918
1667520000,2022-11-04,UNI/USD,6.9289,7.7164,6.8485,7.5424,37536.558626,283115.7397807424
1667433600,2022-11-03,UNI/USD,7.0958,7.3937,6.9254,6.9286,22848.417404,158307.54482535442
1667347200,2022-11-02,UNI/USD,7.1442,7.3624,6.8693,7.091,54567.182549,386935.891454959
1667260800,2022-11-01,UNI/USD,6.9659,7.4306,6.9295,7.1457,30901.219488,220810.84409540158
1667174400,2022-10-31,UNI/USD,6.8935,7.1015,6.7233,6.9613,36787.518169,256088.9502298597
1667088000,2022-10-30,UNI/USD,7.0659,7.3416,6.818,6.8971,31141.360472,214785.0773114312
1667001600,2022-10-29,UNI/USD,6.867,7.1962,6.736,7.0627,47402.672211,334790.8530246297
1666915200,2022-10-28,UNI/USD,6.8258,6.9467,6.5526,6.8624,36522.163373,250629.69393087522
1666828800,2022-10-27,UNI/USD,6.7097,7.1722,6.7097,6.8259,43987.101109,300251.55345992313
1666742400,2022-10-26,UNI/USD,6.5714,6.8769,6.5507,6.7142,24958.238502,167574.6049501284
1666656000,2022-10-25,UNI/USD,6.1362,6.7442,6.097,6.567,21057.992322,138287.83557857398
1666569600,2022-10-24,UNI/USD,6.2681,6.3318,6.0961,6.1367,14295.216947,87725.45783865491
